start voltage : 0.00 V 
set voltage : 0.10 V 
High G : 30.00 G0 
Intermediate G : 20.00 G0 
Low G : 10.00 G0 
Breaking speed 1 : 300.00 V/s 
Breaking speed 2 : 100.00 V/s 
Making speed : 500.00 V/s 
Post breaking : 200.00 V/s 
@ 
0.00000000	4.61065343e+01	
0.00210000	4.68511744e+01	
0.00420000	4.67878965e+01	
0.00630000	4.65270015e+01	
0.00840000	4.63890018e+01	
0.01050000	4.65359236e+01	
0.01260000	4.64298917e+01	
0.01470000	4.64231418e+01	
0.01680000	4.62817559e+01	
0.01890000	4.63245400e+01	
0.02100000	4.64069550e+01	
0.02310000	4.64456313e+01	
0.02520000	4.63472136e+01	
0.02730000	4.64372128e+01	
0.02940000	4.64637198e+01	
0.03150000	4.64318422e+01	
0.03360000	4.64838867e+01	
0.03570000	4.62588718e+01	
0.03780000	4.60636563e+01	
0.03990000	4.58612436e+01	
0.04200000	4.59734654e+01	
0.04410000	4.57737061e+01	
0.04620000	4.57081695e+01	
0.04830000	4.53774272e+01	
0.05040000	4.53481052e+01	
0.05250000	4.52684337e+01	
0.05460000	4.52621085e+01	
0.05670000	4.52784983e+01	
0.05880000	4.51105114e+01	
0.06090000	4.50211962e+01	
0.06300000	4.51645515e+01	
0.06510000	4.52030775e+01	
0.06720000	4.50828092e+01	
0.06930000	4.53300693e+01	
0.07140000	4.51034797e+01	
0.07350000	4.51048176e+01	
0.07560000	4.49872441e+01	
0.07770000	4.48501651e+01	
0.07980000	4.47218843e+01	
0.08190000	4.46884357e+01	
0.08400000	4.46190882e+01	
0.08610000	4.46579712e+01	
0.08820000	4.45440319e+01	
0.09030000	4.45348767e+01	
0.09240000	4.44721701e+01	
0.09450000	4.44472415e+01	
0.09660000	4.43473431e+01	
0.09870000	4.43021950e+01	
0.10080000	4.40980461e+01	
0.10290000	4.38233695e+01	
0.10500000	4.38680929e+01	
0.10710000	4.39993540e+01	
0.10920000	4.38607492e+01	
0.11130000	4.39089189e+01	
0.11340000	4.39494029e+01	
0.11550000	4.36550331e+01	
0.11760000	4.34743733e+01	
0.11970000	4.35847423e+01	
0.12180000	4.34858134e+01	
0.12390000	4.31402071e+01	
0.12600000	4.31061535e+01	
0.12810000	4.31122644e+01	
0.13020000	4.32552777e+01	
0.13230000	4.28782110e+01	
0.13440000	4.32251402e+01	
0.13650000	4.34724303e+01	
0.13860000	4.32198147e+01	
0.14070000	4.31996855e+01	
0.14280000	4.25603294e+01	
0.14490000	4.26796806e+01	
0.14700000	4.25176844e+01	
0.14910000	4.23861564e+01	
0.15120000	4.24136180e+01	
0.15330000	4.16317711e+01	
0.15540000	4.19146219e+01	
0.15750000	4.18096385e+01	
0.15960000	4.17452369e+01	
0.16170000	4.17416553e+01	
0.16380000	4.16233376e+01	
0.16590000	4.13573614e+01	
0.16800000	4.09943543e+01	
0.17010000	4.06561856e+01	
0.17220000	4.07467636e+01	
0.17430000	4.07355151e+01	
0.17640000	4.06695651e+01	
0.17850000	4.06034083e+01	
0.18060000	4.05602597e+01	
0.18270000	4.04668480e+01	
0.18480000	4.02736093e+01	
0.18690000	3.93937544e+01	
0.18900000	3.79432858e+01	
0.19110000	3.75840408e+01	
0.19320000	3.74875135e+01	
0.19530000	3.74681659e+01	
0.19740000	3.72713982e+01	
0.19950000	3.72089960e+01	
0.20160000	3.69720862e+01	
0.20370000	3.61179303e+01	
0.20580000	3.57171376e+01	
0.20790000	3.56017176e+01	
0.21000000	3.57844219e+01	
0.21210000	3.59693962e+01	
0.21420000	3.58322195e+01	
0.21630000	3.57391160e+01	
0.21840000	3.55725985e+01	
0.22050000	3.51929311e+01	
0.22260000	3.43946756e+01	
0.22470000	3.41000201e+01	
0.22680000	3.40664663e+01	
0.22890000	3.37295115e+01	
0.23100000	3.36420116e+01	
0.23310000	3.35572590e+01	
0.23520000	3.33759227e+01	
0.23730000	3.35205370e+01	
0.23940000	3.32668203e+01	
0.24150000	3.33729537e+01	
0.24360000	3.34275462e+01	
0.24570000	3.34309925e+01	
0.24780000	3.33393322e+01	
0.24990000	3.33376711e+01	
0.25200000	3.29143589e+01	
